alcaldia_clean,colonia_clean,alto_impacto_violación_tasa_2023,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_negocio_con_violencia_tasa_2023,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2023,alto_impacto_homicidio_doloso_tasa_2023,alto_impacto_violación_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2024,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2024,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_negocio_con_violencia_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2024,alto_impacto_homicidio_doloso_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_negocio_con_violencia_tasa_2025,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2025,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2025,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2025,alto_impacto_violación_tasa_2025,alto_impacto_homicidio_doloso_tasa_2025,alto_impacto_robo_a_casa_habitación_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_cuentahabiente_saliendo_del_cajero_con_violencia_tasa_2025,alto_impacto_robo_a_transportista_con_y_sin_violencia_tasa_2025,alto_impacto_secuestro_tasa_2025,alto_impacto_total_tasa_2023,alto_impacto_total_tasa_2024,alto_impacto_total_tasa_2025
tlalpan,los arcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,los cipreses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,los encinos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,magisterial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,miguel hidalgo 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00073909830007391,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000724017639702495
tlalpan,miguel hidalgo 3a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0.00619195046439629,0.0051413881748072,0.00112994350282486,0.00271493212669683,0.0015600624024961,0,0,0.015625,0,0,0,0,0,0,0.00105311656683999
tlalpan,mirador i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,narciso mendoza super manzana 2 villa coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135593220338983,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlalpan,narciso mendoza super manzana 4 villa coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.00112994350282486,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000526558283419996
tlalpan,narciso mendoza super manzana 6 villa coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,nueva oriental coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,paraje tetenco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,parque del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.0015819209039548,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000592378068847496
tlalpan,parque nacional bosque del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,pedregal de aminco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,pedregal de san nicolas 3a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0.00309597523219814,0,0.00135593220338983,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000724017639702495
tlalpan,pedregal de san nicolas 4a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00665188470066519,0,0.0025706940874036,0.00203389830508475,0,0.0046801872074883,0.00584795321637427,0,0,0,0,0,0,0,0,0.00177713420654249
tlalpan,pedregal de santa ursula xitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000903954802259887,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000460738497992497
tlalpan,pena pobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,plan de ayala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,plaza coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0,0,0,0.00180790960451977,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0.000921476995984993
tlalpan,popular santa teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,prado coapa 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,prado coapa 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,prado coapa 3a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.000263279141709998
tlalpan,pueblo quieto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,rancho los colorines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,residencial acoxpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0.000131639570854999
tlalpan,residencial miramontes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,residencial villa coapa super manzana 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,residencial villa coapa super manzana 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,residencial villa prado coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rincon de san juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rincon del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rinconada coapa 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rinconada las hadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rinconada santa teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,rosario tlali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,san bartolo el chico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0.00112994350282486,0,0,0,0,0,0,0,0,0,0,0,0.000526558283419996
tlalpan,san buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,san juan tepeximilpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,san miguel ajusco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00221729490022173,0.00309597523219814,0,0.00271186440677966,0.00452488687782806,0.0046801872074883,0,0,0,0,0,0,0,0,0,0.00184295399196999
tlalpan,san nicolas 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,san pedro apostol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,san pedro martir fovissste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,santisima trinidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,sauzales cebadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,sector 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,solidaridad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,temastititla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,tezontitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,tlalcoligia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000677966101694915,0.00180995475113122,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000592378068847496
tlalpan,tlalmille,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,tlalpan centro i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00147819660014782,0,0,0.00180790960451977,0.00271493212669683,0,0,0,0,0,0.0169491525423729,0,0,0,0,0.00125057592312249
tlalpan,tlalpan centro ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144848814050335,0.00221729490022173,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000921476995984993
tlalpan,torres de padierna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,valle escondido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,verano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,vergel coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlalpan,vergel del sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,villa cuemanco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,villa cuemanco infonavit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,villa lazaro cardenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0.0025706940874036,0.000903954802259887,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000526558283419996
tlalpan,villa tlalpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,vistas del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.00112994350282486,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000526558283419996
tlalpan,viveros coatectlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,zacaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,zedec ampliacion plan de ayala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,10 de mayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000460738497992497
venustiano carranza,1° de mayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
venustiano carranza,24 de abril,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
venustiano carranza,4 arboles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00295639320029564,0,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000855657210557494
venustiano carranza,5o tramo 20 de noviembre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0,0.000677966101694915,0,0.0031201248049922,0.00584795321637427,0,0,0,0,0,0,0,0,0.000724017639702495
venustiano carranza,7 de julio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0,0,0,0,0,0,0.00417536534446764,0,0,0,0,0,0.000460738497992497
venustiano carranza,aaron saenz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
venustiano carranza,adolfo lopez mateos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
venustiano carranza,aeronautica militar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,aeropuerto internacional benito juarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00073909830007391,0,0,0.0015819209039548,0,0.0015600624024961,0,0,0,0.00208768267223382,0,0,0,0,0,0.00118475613769499
venustiano carranza,alvaro obregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000451977401129944,0.00180995475113122,0.0015600624024961,0.0116959064327485,0,0,0,0,0,0,0,0,0.000592378068847496
venustiano carranza,ampliacion 20 de noviembre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,ampliacion 7 de julio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,ampliacion adolfo lopez mateos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162954915806627,0,0.00309597523219814,0,0,0,0,0,0.00617283950617284,0,0.00730688935281837,0,0,0,0,0,0.00118475613769499
venustiano carranza,ampliacion aviacion civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
venustiano carranza,ampliacion caracol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
venustiano carranza,ampliacion penitenciaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0.00309597523219814,0,0.000225988700564972,0,0.0062402496099844,0,0,0,0,0,0,0,0,0,0.000724017639702495
venustiano carranza,ampliacion venustiano carranza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0.0015600624024961,0.00584795321637427,0,0,0,0,0,0,0,0,0.000197459356282499
venustiano carranza,aquiles serdan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144848814050335,0.00073909830007391,0,0,0.0015819209039548,0.00271493212669683,0,0.00584795321637427,0,0,0.00104384133611691,0,0,0,0,0,0.00138221549397749
venustiano carranza,arenal 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
venustiano carranza,arenal 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,arenal 4a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0,0,0,0.00112994350282486,0.000904977375565611,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000855657210557494
venustiano carranza,arenal puerto aereo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000131639570854999
venustiano carranza,artes graficas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144848814050335,0.00073909830007391,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000724017639702495
venustiano carranza,aviacion civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199167119319211,0.00073909830007391,0,0.0025706940874036,0.000677966101694915,0.00180995475113122,0.0015600624024961,0,0.00617283950617284,0,0.00104384133611691,0,0,0,0,0,0.00138221549397749
venustiano carranza,azteca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0.0025706940874036,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
venustiano carranza,caracol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00221729490022173,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
venustiano carranza,damian carmona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0.00309597523219814,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000263279141709998
venustiano carranza,del parque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
venustiano carranza,el parque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199167119319211,0.00073909830007391,0,0,0.000903954802259887,0,0.0015600624024961,0.00584795321637427,0,0,0.00208768267223382,0,0,0,0,0,0.00131639570854999
venustiano carranza,emiliano zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
venustiano carranza,escuela de tiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0.00208768267223382,0,0,0,0,0,0.000197459356282499
venustiano carranza,felipe angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0.00309597523219814,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000394918712564997
venustiano carranza,general ignacio zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217273221075502,0.00295639320029564,0,0.0025706940874036,0.00135593220338983,0.00180995475113122,0.0031201248049922,0,0.00617283950617284,0,0.00313152400835073,0,0,0,0,0,0.00204041334825248
venustiano carranza,granjas mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
venustiano carranza,industrial puerto aereo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00221729490022173,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
venustiano carranza,jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00073909830007391,0,0.0025706940874036,0,0,0.0031201248049922,0,0,0,0.00208768267223382,0,0,0,0,0,0.000724017639702495
venustiano carranza,janitzio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0.0025706940874036,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
venustiano carranza,lorenzo boturini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00147819660014782,0,0,0.000677966101694915,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000855657210557494
venustiano carranza,magdalena mixiuhca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00295639320029564,0.00309597523219814,0,0,0.00271493212669683,0.0015600624024961,0,0,0,0.00104384133611691,0,0,0,0,0,0.000789837425129994
venustiano carranza,merced balbuena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028969762810067,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.00125057592312249
venustiano carranza,michoacana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0,0.000904977375565611,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000394918712564997
venustiano carranza,moctezuma 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181061017562919,0.00147819660014782,0.00309597523219814,0.0077120822622108,0.00203389830508475,0.000904977375565611,0,0,0,0,0.00208768267223382,0,0,0,0,0,0.00184295399196999
venustiano carranza,nicolas bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000677966101694915,0,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000394918712564997
venustiano carranza,penitenciaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
venustiano carranza,pensador mexicano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144848814050335,0.00221729490022173,0.00309597523219814,0,0.00135593220338983,0.000904977375565611,0.0015600624024961,0.00584795321637427,0,0.015625,0.00417536534446764,0,0,0,0,0,0.00171131442111499
venustiano carranza,popular rastro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00221729490022173,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000789837425129994
venustiano carranza,puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000677966101694915,0.000904977375565611,0.0046801872074883,0,0.00617283950617284,0,0.00208768267223382,0,0,0,0,0,0.000724017639702495
venustiano carranza,pueblo de la magdalena mixiuhca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217273221075502,0.00073909830007391,0.00619195046439629,0.0051413881748072,0.00112994350282486,0,0,0,0,0,0.00208768267223382,0,0,0,0,0,0.00157967485025999
venustiano carranza,revolucion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0,0,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0.00104384133611691,0,0,0,0,0,0.000526558283419996
